ZIP,County,Special area,Latitude,Longitude,Population,Age <18,Age 65+,Housing Units,Built 1979 or earlier,Built 1939 or earlier,under 5,5 to  9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85+,Median age,Sex ratio,Age dependency ratio,White,Black,American Indian,Asian,Hispanic/Latino,Race-Ethnicity Diversity Index,Native,Foreign born,Non-citizens,Cancer incidence,Breast cancer incidence,Cervical cancer incidence,Colorectal cancer incidence,Leukemia and lymphoma incidence,Lung cancer incidence,Prostate cancer incidence,Oral cancer incidence,Crowded housing,Speak Spanish at home,Speak English poorly,Male,Female,"Poverty rate, families","Poverty rate, families with children","Poverty rate, families with children <5",Poverty rate,Poverty rate <5,Child poverty rate,Working-age adult poverty rate,Elderly poverty rate,Household poverty rate,Labor force participation,Unemployment,High school graduation rate,College graduation rate,Per capita income,Walk Score,Hardship Index,Gini index of income inequality
62819,Franklin County,,37.977311,-89.016586,517,24.565,16.441,222,65.315,34.234,9.478,6.963,6.576,2.901,4.449,1.741,13.54,5.416,4.449,4.449,3.288,11.025,9.284,3.675,4.255,1.741,1.161,5.609,38.6,88.7,69.5,98.64603482,0,0,0,1.353965184,0.026712659,100,0,0,658.09,*,*,116.56,*,137.35,81.31,*,3.51758794,0.427350427,0,47.00193424,52.99806576,28.07017544,12.28070175,0,,,,,,28.07017544,39.69849246,7.594936709,89.16666667,13.33333333,14229,5,56.62535735,0.399
62820,White County,,38.242402,-88.237445,180,8.333,31.111,104,69.231,34.615,3.889,3.889,0.556,0,12.222,1.111,4.444,9.444,4.444,1.111,14.444,2.222,11.111,16.667,8.333,5,0,1.111,50.8,109.3,65.1,88.88888889,0,0,0,11.11111111,0.197530864,88.88888889,11.11111111,11.11111111,456.37,*,0,*,*,*,*,*,0,11.56069364,0,52.22222222,47.77777778,3.076923077,3.076923077,0,,,,,,3.076923077,60.60606061,2,84.61538462,10.48951049,35106,,37.6983322,0.3085
62821,White County,,38.071022,-88.129673,7518,20.936,22.586,3713,74.037,16.779,5.706,6.757,5.347,5.094,3.671,6.065,4.443,5.44,5.587,6.358,8.752,8.207,5.986,4.908,5.946,4.097,3.392,4.243,46.3,93.2,77.1,96.9273743,0.638467678,0,0.678371907,0.984304336,0.060265224,98.44373504,1.556264964,0.385740889,459.43,68.18,7.76,55.6,34.91,82.67,44.39,10.57,1.91198786,0.916913528,0.423190859,48.24421389,51.75578611,12.80878317,9.01189387,2.150045746,,,,,,12.80878317,57.57178015,6.155599886,86.68478261,13.46014493,27923,,48.19984474,0.4985
62822,Franklin County,,37.977539,-89.056451,3025,23.207,21.289,1496,82.086,38.77,5.421,6.711,5.62,6.281,5.322,5.686,6.744,5.983,5.157,4.826,6.975,7.041,6.942,6.711,4.992,3.041,3.14,3.405,41.5,95,80.2,99.20661157,0,0,0,0.52892562,0.015769852,99.43801653,0.561983471,0.561983471,504.02,62.62,13.54,73.19,22.53,91.33,67.3,12.42,0.757575758,0.384480951,0,48.72727273,51.27272727,10.70559611,9.854014599,3.163017032,,,,,,10.70559611,49.95934959,12.93734744,89.89237248,11.74543753,19382,51,49.81088207,0.4452
62823,Wayne County,,38.52852,-88.445583,1772,19.977,26.016,847,65.998,14.876,2.991,6.264,6.433,9.029,3.442,4.966,3.104,3.725,7.901,7.111,4.853,8.183,5.982,6.998,6.038,4.628,4.12,4.233,46.8,97.5,85.2,96.55756208,0,0,1.241534989,2.200902935,0.067025182,97.96839729,2.031602709,1.241534989,490.94,76.46,*,47.19,29.41,104.38,78,*,1.808066759,2.559627691,1.687027341,49.37923251,50.62076749,9.124087591,4.927007299,0,,,,,,9.124087591,59.42228336,7.75462963,84.28908091,9.583660644,20829,,51.91443616,0.3581
62824,Clay County,,38.669452,-88.341669,1780,21.966,23.202,789,66.286,19.645,5.225,4.27,7.022,10.674,5,2.247,6.18,6.573,3.876,3.764,8.258,6.404,7.303,7.135,4.157,3.315,2.865,5.73,42.9,117.1,82.4,99.94382022,0,0.056179775,0,0,0.001122964,99.71910112,0.280898876,0,545.39,71.48,*,86.08,38.43,76.42,77.44,18.63,2.582496413,0.355660937,0,53.93258427,46.06741573,8.200455581,7.744874715,6.378132118,,,,,,8.200455581,56.00272851,5.115712546,79.37033969,9.942004971,21027,,53.85775693,0.4266
62825,Franklin County,,37.998887,-89.068659,178,19.101,11.236,79,56.962,13.924,0,7.865,11.236,0,8.427,2.809,2.247,9.551,10.674,1.124,10.674,10.674,13.483,0,5.056,1.124,3.933,1.124,42.4,147.2,43.5,100,0,0,0,0,0,100,0,0,682.13,*,0,*,*,162.43,*,*,0,0,1.685393258,59.5505618,40.4494382,9.302325581,9.302325581,0,,,,,,9.302325581,57.63888889,0,78.29457364,15.50387597,19060,0,41.58054166,0.4111
62827,White County,,38.170656,-88.047709,1165,21.631,19.056,617,71.961,28.039,7.897,7.725,2.747,5.064,5.322,4.635,8.841,7.296,3.691,5.751,5.579,10.3,6.094,3.863,6.009,3.948,2.232,3.004,41.7,100.5,68.6,95.96566524,0,0,1.459227468,1.630901288,0.078491039,98.54077253,1.459227468,0,529.17,71.58,*,68.2,30.96,98.81,70.83,*,0,1.957129543,0,50.12875536,49.87124464,12.38095238,7.301587302,2.53968254,,,,,,12.38095238,59.1991342,6.215722121,83.85542169,16.5060241,22682,,46.73670306,0.3774
62828,Hamilton County,,38.194537,-88.601621,1399,25.447,17.87,665,57.594,22.556,6.719,5.79,8.435,6.719,1.358,3.431,7.863,6.648,6.219,4.861,7.505,8.292,8.292,8.149,4.217,1.787,1.287,2.43,41.9,89.3,76.4,99.57112223,0,0,0,0.357398142,0.008545878,100,0,0,452.26,55.03,*,60.9,33.89,61.33,68.57,*,0.868055556,0,0,47.17655468,52.82344532,0,0,0,,,,,,0,56.57298277,4.647435897,90.03021148,12.78952669,26504,,40.01101698,0.4174
62829,Hamilton County,,37.973558,-88.48954,57,43.86,0,25,68,40,0,0,14.035,29.825,15.789,0,0,26.316,0,14.035,0,0,0,0,0,0,0,0,22.4,147.8,78.1,100,0,0,0,0,0,100,0,0,443.07,*,0,*,*,*,*,*,0,0,0,59.64912281,40.35087719,0,0,0,,,,,,0,60.97560976,32,100,0,30402,,,0.3836
62830,Jefferson County,,38.443409,-88.967632,1388,24.28,14.625,679,53.461,7.364,7.133,8.573,4.755,6.412,2.378,4.323,7.277,4.683,6.124,11.311,10.735,6.268,5.403,5.187,4.179,1.369,2.45,1.441,44.4,103.2,63.7,94.88472622,0,0.936599424,0.288184438,1.729106628,0.098826707,98.34293948,1.657060519,1.44092219,480.78,63.86,*,56.25,25.63,89.8,87.78,*,2.24137931,1.474010861,0,50.7925072,49.2074928,11.01928375,6.887052342,2.479338843,,,,,,11.01928375,56.87558466,3.453947368,89.81670061,12.72912424,21945,0,43.97752061,0.4583
62831,Washington County|Perry County,,38.234969,-89.222732,538,12.454,21.19,273,62.271,26.007,0.929,2.045,4.461,5.948,4.275,1.487,4.089,9.48,3.346,8.55,14.498,14.312,5.39,10.037,5.762,1.859,2.974,0.558,52.1,102.3,50.7,94.05204461,2.044609665,0,0,0,0.113479637,98.88475836,1.115241636,1.115241636,490.79,58.46,0,92.48,*,62.24,71.54,*,0,3.189493433,0,50.55762082,49.44237918,9.146341463,5.487804878,0.609756098,,,,,,9.146341463,63.85542169,10.6918239,91.4221219,16.25282167,28877,0,38.70137824,0.3922
62832,Perry County,,38.011822,-89.24891,9067,20.481,18.551,4299,71.296,22.959,6.055,5.095,6.309,4.82,7.014,6.154,7.5,5.57,7.312,6.044,7.82,6.408,5.349,5.603,5.592,2.537,2.834,1.985,41.1,91.1,64,88.2430793,7.058564023,0.419102239,0.198522113,1.610234918,0.215532643,98.33462005,1.665379949,0.38601522,441.46,57,6.17,56.04,28.9,70.13,53.79,6.54,1.381365114,0.751350082,0.105658605,47.67839418,52.32160582,17.39534884,13.48837209,3.720930233,,,,,,17.39534884,57.00026976,10.12778041,87.97379504,13.47683669,22315,32,49.22149547,0.4771
62833,Edwards County,,38.361723,-88.164177,252,12.698,42.46,118,92.373,55.085,1.587,0,6.349,4.762,0,7.937,2.381,2.778,6.746,6.746,11.111,7.143,0,19.048,9.127,3.968,4.762,5.556,53,108.3,123,100,0,0,0,0,0,100,0,0,435.81,*,0,*,*,*,106.02,0,0,2.419354839,0,51.98412698,48.01587302,0,0,0,,,,,,0,59.9137931,0,82.72727273,5.909090909,40934,,43.19863752,0.4803
62835,White County,,38.106048,-88.321638,1107,21.771,22.222,476,85.504,19.748,7.859,5.872,5.239,6.052,7.136,3.794,5.872,5.33,6.233,7.588,6.233,6.685,3.884,5.601,3.794,6.233,2.981,3.613,43.1,95.6,78.5,100,0,0,0,0,0,99.90966576,0.090334237,0,449.19,56,*,83.07,33.78,77.55,38.84,*,1.327433628,0,0,48.87082204,51.12917796,12.92307692,11.69230769,4,,,,,,12.92307692,57.54189944,20.77669903,83.35552597,15.5792277,23236,,58.07377115,0.4513
62836,Franklin County|Jefferson County,,38.094569,-88.805455,732,28.962,14.071,286,55.594,23.427,6.557,9.016,9.29,6.148,5.464,3.962,7.923,9.699,6.421,4.372,4.781,5.464,6.831,4.781,3.552,2.459,1.776,1.503,35.8,104.5,75.5,98.08743169,0,0,0,0,0.037642957,100,0,0,541.21,*,*,102.55,46.07,67.78,72.19,*,0,0,0,51.09289617,48.90710383,13.43283582,8.955223881,4.975124378,,,,,,13.43283582,56.40074212,6.907894737,87.31182796,23.87096774,22072,,46.67683386,0.3936
62837,Wayne County,,38.360406,-88.352856,8990,21.257,20.222,4455,67.228,12.907,6.496,4.816,6.63,4.894,5.506,5.851,6.229,4.928,5.562,6.507,8.109,8.231,6.018,5.106,5.05,3.782,2.636,3.648,43.6,93.4,70.9,95.67296997,0.901001112,0.077864294,0.64516129,1.446051168,0.084177773,99.06562848,0.934371524,0.21134594,479.14,75.91,4.77,56.31,37.14,76.28,53.79,11,0.619885941,0.749464668,0.118962646,48.29810901,51.70189099,12.26207906,9.370424597,3.147877013,,,,,,12.26207906,61.36615044,5.340243353,86.44830798,12.74448929,24723,,45.56583053,0.4472
62838,Fayette County|Clay County|Marion County,,38.883771,-88.739995,2021,29.441,13.558,815,69.816,24.417,5.443,9.154,11.133,4.948,6.779,5.74,9.847,6.63,3.859,6.63,5.096,5.888,5.294,3.563,1.88,1.435,3.464,3.216,34.3,115.9,75.4,95.6952004,0,0.593765463,0,3.612073231,0.08290192,96.38792677,3.612073231,3.562592776,527.72,56.38,*,64.77,32.82,68.08,95.43,*,2.008608321,7.326007326,0,53.68629391,46.31370609,25.1450677,24.37137331,0.967117988,,,,,,25.1450677,59.68728756,16.17312073,86.55063291,5.696202532,19417,0,59.16739578,0.4049
62839,Clay County,,38.665702,-88.501238,6617,26.568,17.319,3082,68.073,18.787,6.604,7.571,8.387,5.169,6.77,3.461,5.879,4.594,6.529,4.745,6.816,7.345,8.811,4.987,2.887,4.352,3.567,1.526,41.6,83.7,78.2,95.99516397,0.453377664,0.800967206,0.151125888,0.604503551,0.077971366,99.84887411,0.151125888,0.151125888,474.09,59.74,7.62,56.43,31.48,68.72,62.41,9.05,2.13692125,1.019417476,0.161812298,45.56445519,54.43554481,10.28829847,8.592425099,2.769926512,,,,,,10.28829847,61.27826942,6.611039795,88.94785418,15.574527,20675,20,48.44010475,0.3964
62841,Williamson County,,37.859262,-89.000174,140,39.286,7.143,38,57.895,26.316,34.286,4.286,0,0.714,7.143,25.714,7.857,0,3.571,2.857,1.429,0.714,4.286,2.143,1.429,2.143,0,1.429,25.6,68.7,86.7,70.71428571,0,0,0,0,0.414183673,100,0,0,1864.29,*,0,*,*,603.47,*,0,0,0,0,40.71428571,59.28571429,3.125,0,0,,,,,,3.125,82.55813953,1.408450704,88,16,22498,0,41.75283392,0.242
62842,Wayne County,,38.467672,-88.371044,828,26.812,15.097,377,53.316,12.467,7.85,7.367,9.058,3.019,4.106,4.831,10.507,4.227,3.865,4.106,10.145,8.213,7.609,3.865,2.174,3.382,2.053,3.623,39.2,89,72.1,99.51690821,0.483091787,0,0,0,0.00961516,100,0,0,514.86,58.78,*,61.76,41.59,111.82,64.38,*,3.021148036,1.179554391,0.131061599,47.10144928,52.89855072,7.936507937,3.571428571,1.19047619,,,,,,7.936507937,61.34185304,6.770833333,87.85211268,7.746478873,20181,,48.84789872,0.4044
62843,Wayne County,,38.38221,-88.199061,48,10.417,43.75,45,62.222,31.111,10.417,0,0,0,0,8.333,6.25,6.25,0,0,10.417,14.583,0,0,12.5,0,29.167,2.083,58.6,166.7,118.2,100,0,0,0,0,0,100,0,0,*,*,0,0,0,*,0,0,0,0,0,62.5,37.5,23.07692308,23.07692308,23.07692308,,,,,,23.07692308,11.62790698,0,53.48837209,13.95348837,13256,,,0.5429
62844,White County|Edwards County,,38.262729,-88.043467,2013,16.443,25.782,1081,80.389,20.999,4.819,5.166,3.825,4.918,7.501,5.017,3.726,4.024,5.117,7.75,8.445,9.637,4.272,7.501,7.203,5.017,2.881,3.179,48.6,87.4,73.1,97.96323895,0.44709389,0,0,0.44709389,0.040149856,98.95678092,1.043219076,0.149031297,455.47,37.01,*,78.89,31.36,85.73,46.75,*,0.765027322,0,0,46.64679583,53.35320417,10.39697543,8.506616257,1.890359168,,,,,,10.39697543,52.73255814,11.46637266,88.28282828,9.62962963,22013,,48.20360586,0.4043
62846,Jefferson County,,38.142517,-88.868153,2539,7.956,6.302,441,58.503,18.821,1.378,1.891,2.993,6.026,11.343,13.746,9.965,10.083,12.288,7.72,8.389,2.56,5.317,1.891,0.748,0.67,2.087,0.906,36.7,533.2,16.6,62.26860969,27.45175266,0.15754234,0,8.192201654,0.529816005,95.66758566,4.332414336,2.205592753,402.97,36.24,*,53.87,35.32,69.45,61.54,*,2.872062663,9.345047923,1.597444089,84.20638046,15.79361954,3.587443946,2.242152466,0,,,,,,3.587443946,19.32489451,6.986899563,64.10520887,6.08561114,8247,,50.45513502,0.4341
62848,Washington County,,38.434116,-89.166535,683,21.23,11.274,348,74.425,20.402,5.564,6.442,4.539,5.564,8.346,10.395,5.124,6.881,10.395,6.442,8.199,6.442,4.392,3.953,1.318,0.878,0.732,4.392,36.9,95.7,48.2,97.2181552,0.732064422,0,0,1.02489019,0.054599358,100,0,0,448.28,60.7,0,64.82,*,50.2,74.32,*,2.797202797,0.465116279,0,48.90190337,51.09809663,17.39130435,16.30434783,1.086956522,,,,,,17.39130435,68.01470588,6.216216216,92.63157895,9.263157895,24601,7,42.89979426,0.5013
62849,Marion County,,38.58494,-88.773698,2316,26.079,16.537,1040,60,16.538,3.8,8.592,7.599,8.895,5.268,2.375,4.275,6.002,11.917,5.829,8.765,5.743,4.404,5.354,3.843,4.275,0.777,2.288,41.3,101.2,74.3,94.47322971,0,0.345423143,2.763385147,1.079447323,0.106409643,99.91364421,0.086355786,0.086355786,454.58,56.68,*,72.27,23.67,68.3,82.36,*,1.901565996,0.493716338,0,50.30224525,49.69775475,6.62358643,5.331179321,1.13085622,,,,,,6.62358643,63.29254727,7.820738137,88.06557377,8.262295082,21308,,47.28867617,0.3399
62850,Wayne County,,38.494727,-88.59482,238,26.471,18.067,108,58.333,30.556,0.84,13.025,10.924,7.983,0.84,2.101,5.462,8.403,7.143,5.462,10.504,2.941,6.303,6.723,0.42,10.924,0,0,41.1,122.4,80.3,100,0,0,0,0,0,100,0,0,456.65,*,0,*,*,109.58,123.13,0,0,0,0,55.04201681,44.95798319,5.797101449,2.898550725,2.898550725,,,,,,5.797101449,67.03910615,0,94.30379747,7.594936709,21352,,37.48775993,0.4102
62851,Wayne County|Jefferson County|Marion County,,38.427545,-88.659954,318,6.918,27.673,192,60.938,18.229,1.572,0.629,3.459,5.031,3.145,11.006,3.774,3.774,5.66,0.943,7.862,8.805,16.667,26.101,0.629,0,0.943,0,58.3,127.1,52.9,98.74213836,0,0,0.314465409,0,0.024900123,99.68553459,0.314465409,0,529.92,*,0,*,*,104.26,*,*,0,0,0,55.97484277,44.02515723,2.105263158,2.105263158,0,,,,,,2.105263158,57.66666667,0,92.33576642,28.83211679,49098,,26.25950473,0.5184
62852,Wabash County,,38.350223,-87.866785,137,22.628,13.869,62,67.742,33.871,3.65,3.65,15.328,0,7.299,2.92,7.299,8.029,10.949,5.839,5.109,9.489,6.569,5.839,5.839,0.73,1.46,0,40.4,144.6,57.5,91.24087591,0,2.919708029,0.729927007,0,0.16399382,98.54014599,1.459854015,0,673.85,*,*,*,*,*,*,*,0,0,0,59.12408759,40.87591241,4.87804878,4.87804878,4.87804878,,,,,,4.87804878,71.69811321,7.894736842,92.70833333,0,23889,7,37.65973724,0.4017
62853,Marion County,,38.516107,-88.912193,943,20.042,16.119,398,51.508,16.834,5.302,4.03,5.196,6.575,5.196,7.211,2.651,6.681,5.938,11.241,8.908,8.165,6.787,6.999,5.302,2.333,1.06,0.424,45.6,99.8,56.6,99.15164369,0,0,0,0.742311771,0.016838928,99.89395546,0.106044539,0.106044539,524.09,76.93,*,46.49,*,58.86,107.27,*,1.891891892,0.447928331,0,49.94697773,50.05302227,10.10830325,7.220216606,0.722021661,,,,,,10.10830325,66.62452592,14.61100569,88.48920863,9.352517986,20679,,48.56604504,0.3465
62854,Marion County,,38.769938,-88.801043,1776,28.773,16.441,712,72.191,19.663,6.532,10.811,6.532,6.869,4.167,6.532,8.727,6.475,4.392,5.405,6.194,4.73,6.194,4.617,5.687,3.885,1.351,0.901,35,109.4,82.5,98.81756757,0,0,0,0.281531532,0.023419746,99.49324324,0.506756757,0.281531532,486.27,46.48,*,61.37,36.5,78,68.85,*,1.173020528,0.301204819,0,52.25225225,47.74774775,11.41552511,11.41552511,1.141552511,,,,,,11.41552511,63.31316188,9.796893668,86.41868512,10.89965398,19358,,51.44575609,0.419
